order_id,product_id,category_id,quantity,price_per_unit,total_profit
US-7d507dab,647d2f3c-5991-48da-9ee8-d0fcbd491b9c,1,3,60.38,20.88
US-9b8efbf9,4b7adacd-6089-4ec2-ba47-5cdec01d6894,3,5,98.83,47.95
UK-d56d2813,526ca375-2794-49fe-ac93-e7dce098f6d4,1,1,137.49,3.02
UK-4f48621e,5be51be6-e3bc-49cc-ad43-a1a940378bad,2,2,114.94,5.74
UK-06ada71b,dc6d5637-e904-4032-a266-3e9063db371d,4,5,190.66,63.4
IN-e4a02c8c,1d2cf203-617a-44cb-9401-074ad7b3b30c,3,2,127.1,12.18
IN-9fbc4e1f,8062afe1-faef-4efd-9839-e5d19b1c096f,5,3,64.05,37.98
UK-c931696d,e89e3b4a-a638-4814-86dd-0db0d9265f7d,4,4,185.47,40.4
UK-2d6c802f,154e30f6-cfb0-484b-9ba9-db44c6adecfc,3,4,92.82,28.68
UK-4b318841,cd188989-8925-4dad-a9c8-b336342932e0,5,1,151.18,6.01
US-ca9f4875,398cbcd4-cdde-4580-b56e-08bc7510011e,3,5,122.12,67.55
US-8f23c318,e6226432-c8cd-44af-9624-1e4113e498f4,2,4,199.24,10.72
UK-05a51604,e4412449-33cd-41ae-8cca-695736fe546b,3,5,112.92,53.9
UK-add14597,b99842b2-724d-4c73-9276-80274a05999a,2,5,184.7,58.3
UK-e7ca18ee,100f3b51-4811-4d92-8883-e2dc8d97b5d6,4,1,165.24,2.87
UK-b37e9ca8,e391dff3-96fe-48f5-93d1-6d003b8a8b49,1,1,79.02,4.57
AU-4db36b97,451fc35a-7d3b-4ea4-adb2-b66a00ad93b3,2,4,122.77,12.84
AU-e56b0c1a,dd5e27c0-f867-4909-8bd8-325475d02ed0,2,1,63.55,12.9
AU-1d233fba,37e9f5a9-6f29-41d2-926e-9c27146ba36b,5,5,142.51,36.7
UK-91cce266,4b4e382f-6073-4595-8c45-d6c72edd856f,1,3,128.92,37.74
AU-e81e94bd,83ace192-322d-4d13-89e4-4922c1db9cbf,4,1,196.05,5.7
AU-227bba3b,57840132-f74d-4884-8470-4e84827f72a6,2,1,112.23,9.08
AU-04e80431,6d05e731-c8b4-4525-894d-c73e54a5ff87,2,3,133.86,21.24
AU-bd153ff1,7118327c-9a26-4c5f-8784-a6280fc15921,2,3,196.45,8.04
UK-cdcd4ab6,0417bbfc-4b88-4857-bc90-587d216580bb,3,2,194.72,13.46
UK-6217efae,e2dfd9af-356f-452e-bb38-14112685e718,1,2,157.57,12.1
UK-ff4b2593,a9b499cf-f6d5-4a71-8b21-8df72a3a5cb6,5,5,28.46,51.7
AU-dfc04c4b,b6c07f86-757d-4813-98f8-fd31e0ec2310,1,1,92.5,2.24
AU-79910e53,bc8163b8-bbb2-45a6-8940-2a67fb51c429,5,2,71.95,15.82
AU-f3167bf0,ad504fbb-6074-4feb-8627-745b43b53f89,4,5,48.83,54.9
US-cc1bc923,5a20caa1-1c57-4c01-aade-5e918b49a781,5,1,118.04,8.39
US-663cb768,05e91e80-07a7-4251-b7cf-cce71b5b911d,4,4,38.56,11.24
US-c6dbe5cc,d8b8ddea-9f0c-460c-88eb-52ed40d3312c,3,5,79.35,66.0
IN-c66c0618,cdff5b5f-5264-4178-abbb-6d58e4e67633,5,4,49.87,46.44
IN-4f76b6ba,5a20caa1-1c57-4c01-aade-5e918b49a781,5,4,101.79,33.56
CA-c286d6e8,6ecba138-1197-4fe6-8836-fc1777feeb5f,1,5,95.94,18.35
AU-aca4ee0a,e6226432-c8cd-44af-9624-1e4113e498f4,2,2,55.97,5.36
AU-8cab99a6,d25d0884-d664-476a-b46c-ff895090e45c,1,1,129.63,6.24
AU-9fd975ab,7a3bdc56-8526-4fdb-a9a9-5c3c13a1c61f,3,5,181.21,30.1
US-545b58c6,d9c3232f-a437-4283-9add-cbec928a781d,4,1,106.29,3.73
UK-fc21a35f,bd12dc9b-9050-4baf-9fd6-a97e58750e36,4,1,72.03,8.54
AU-85acc32a,0f152ac6-206a-4aab-b575-27696c6a524e,5,1,169.27,14.87
AU-10791aac,7a3bdc56-8526-4fdb-a9a9-5c3c13a1c61f,3,2,61.24,12.04
AU-8644c8fc,ae5e5913-59cd-49e8-bd5d-a25b9c38665b,5,5,100.12,73.35
IN-55c3365d,f5efcd76-8198-4d08-8b91-f06de4a37bf5,1,2,83.41,21.52
IN-c50cc6a7,5b30a7b6-c170-442f-bb41-fa410aaaa6c1,2,2,57.75,22.2
IN-c229a336,ad504fbb-6074-4feb-8627-745b43b53f89,4,5,14.04,54.9
CA-7667cae7,e391dff3-96fe-48f5-93d1-6d003b8a8b49,1,2,182.32,9.14
IN-06e46716,433f92fa-7b3d-4315-b957-6abe903c4c6b,3,2,20.59,23.26
US-68d5deb5,b9bedfb9-7e8d-4c8a-a9ad-24ce45ebfc0c,5,3,20.28,25.86
US-744aa568,6476efbc-afd1-490e-8b92-490ed23e707b,3,2,74.18,11.02
US-23010d5e,cf095b84-0930-43df-a63a-0df11ff6324e,2,5,158.09,44.35
AU-53dde5bd,a561e3cd-98a3-411e-8a25-92769c3eeb1e,2,1,65.41,8.82
US-3cdb629e,8d17a981-8781-461e-8ebf-df7378527b42,4,5,126.11,33.15
US-5af14230,88d84c31-35ba-42a1-bc51-774574306ace,1,2,41.61,14.04
US-504c37ec,bb28257d-c56a-462f-b8b1-af33443cb9de,3,4,141.09,43.36
CA-214061b6,48d6237c-39aa-449c-8e0f-4782d265f12b,3,2,107.35,13.2
CA-491f12e1,7376044d-fc22-4a7c-b88e-259685df9112,5,2,16.5,16.32
CA-e484c632,fc99df92-a225-41ad-a8f0-13f080eff0a9,3,4,55.33,12.52
IN-0484c84a,f992c375-cc77-457e-a474-5ff97bf8b317,1,1,79.5,14.19
IN-2169a405,c554fad1-aeb5-4777-ad33-dfdc3b507066,3,4,102.38,42.04
IN-dfcf1f7e,cce81435-1032-41b6-a457-bad4aa95b932,1,1,120.53,9.15
UK-55a94cd9,3bf4f230-e6f4-4d58-a173-96dd4f78dcc8,2,5,168.13,70.75
CA-7d02a19f,7a5c62b3-13a0-46f6-9c19-fda05e4ea6b0,4,2,134.1,23.32
UK-ae0a8c56,7735b121-269f-411a-8de7-423db08c7184,3,1,90.42,8.89
IN-6b88e3e4,3fe4a499-4e1a-4505-bbc6-f91981d60500,4,5,190.87,55.05
IN-45f0f305,9ab67da3-cb5c-40a4-ad85-13fa51dbea97,4,1,91.62,6.13
US-1f6630cb,a68ea970-37a2-4a95-9ebf-9f8798ea2a26,2,1,62.88,13.26
IN-1eaae2d1,1e0a599d-305a-49d5-ae74-524d656eec62,5,3,181.52,17.43
IN-fe6210fe,8ae7d0fa-68b2-4825-b2c6-26a764903235,2,3,50.7,12.12
US-390e98bf,f992c375-cc77-457e-a474-5ff97bf8b317,1,3,20.77,42.57
US-bcb28429,3862f82e-bc5c-4696-b83f-733547e29d8a,5,1,153.62,7.28
US-07e179c2,dd5e27c0-f867-4909-8bd8-325475d02ed0,2,3,108.2,38.7
UK-0c2dcb24,4c0da419-a913-4a02-9dd9-959f38ca19b6,5,5,78.36,24.35
UK-0422dc29,15340094-d389-4af9-8415-60e2aca9f406,1,5,134.09,26.3
UK-a17b7455,f3b718e9-492d-41db-91b4-a141f41a4826,2,3,11.59,24.3
IN-497c6781,7192d7b2-3dc6-4ab1-ac94-8d627da896df,1,3,101.96,34.05
IN-0b05a1ee,0500b552-f6c7-4abd-acc2-08277893afd2,4,4,168.11,32.52
IN-af3070d0,71b4284a-f75c-4bae-937e-070fb8abdb5a,3,5,30.32,67.3
UK-277829a2,19505288-e575-443a-b1d9-2ede9fc18ab0,4,2,15.23,8.56
UK-6ed07cf7,b14a6905-b13f-477e-96a8-673adeda67af,5,4,136.16,37.4
IN-7670622c,c2b50887-b385-492a-9a0b-2c53f04b976e,4,1,79.15,4.98
IN-79bf4f62,7118327c-9a26-4c5f-8784-a6280fc15921,2,3,17.29,8.04
UK-664ae2bf,c74d1a23-9127-4f7a-8f1b-c988e6af0c4f,3,2,154.29,18.62
UK-dc3c3868,790bad6d-95de-4c9f-bcc5-db02d368ba99,1,5,195.06,54.65
UK-633f6ccd,2307af61-006e-4b09-aae9-b2b803bd2c94,5,4,57.71,45.52
AU-9e964208,38a5009f-81d9-4a89-ada7-f6e77763f2a6,4,4,34.87,37.56
AU-d5fa397f,a4d0713f-20cb-4e9d-b455-31fa8dcdcc1f,1,5,19.53,68.35
AU-0bca75c4,0db3f65f-1d2e-4471-9aa4-d5c625fe98a2,2,5,182.3,70.05
US-a31056b9,28594325-0fe3-4955-8b48-e93127109f75,3,2,71.08,23.06
AU-c7373237,6c5c0e5d-bc62-4804-a722-1b0640c076bf,5,1,80.92,4.6
AU-9b95ec52,bdd427be-2efb-41b9-a7d0-0dd3db6d5c06,4,5,50.85,52.8
AU-ba37c6fe,d030761e-acf9-4c6d-a765-90235e5039ad,3,4,66.06,59.32
AU-4c066c62,ba48192e-b325-4548-94de-de0e3c11a080,4,1,12.33,13.38
AU-ad2e6740,85a09633-ccbe-4288-8720-3197a3b4774d,4,2,24.94,22.18
UK-a2797830,4dd965be-f5bd-41d6-959b-e1e18a2cded9,4,4,171.72,15.72
UK-5699f407,c2c9087e-dd4f-437e-8327-1b783852bdd8,1,4,61.24,51.36
UK-ad3229f1,df896fc4-ac1f-4824-a7b2-25b4117f78dd,4,5,76.47,32.7
CA-7b2e675d,cbc18b08-7074-4ec1-8643-ad8960454f76,5,2,84.64,14.74
CA-3852108d,154e30f6-cfb0-484b-9ba9-db44c6adecfc,3,5,94.36,35.85
CA-7e86e913,8de8f0b6-ed23-46df-8fdf-645f248663ef,4,4,36.19,49.88
AU-76aed25c,7d4ce895-886d-479b-b0bc-a652e8f6de0b,2,1,86.71,7.34
AU-bdb348e3,129ab891-3181-4b34-85be-e8882552765f,5,4,130.45,27.48
US-0e418d37,0319c556-207f-43f7-9c24-e65c13f43fcb,3,3,192.94,24.42
US-273811b8,98314d7f-365f-458b-9b61-95eeb49ce7c1,2,2,80.1,24.24
US-0ffacc61,5a9900bd-c687-4fe3-a6f3-f345560debd0,1,4,74.77,38.76
AU-0ed8e6cf,7b98d0a6-3121-43ff-8df8-808a360de3a3,1,4,29.77,59.12
UK-4a0bcf2c,d798acba-049f-4a18-b25d-6c8c76070194,4,3,128.56,7.05
UK-528eff42,19ae57c1-8a40-41bf-9516-f695ad181e84,1,5,68.9,61.0
UK-b5146861,92ea68a9-6628-44e1-9359-5dab3ce0fd9c,3,5,117.12,61.3
UK-8f01a41e,4ee1a83a-32ad-43a9-b86c-f4576f169718,2,3,32.9,29.91
UK-455a71c9,19e351db-5b49-4bd3-b4dc-290499391c24,3,5,164.28,18.8
CA-9be1e7e6,fe99be0b-59c8-492e-9f34-3db0c585b6a6,2,2,109.61,22.36
CA-beb05ece,03efe252-dfb9-4bcf-b731-23d975d51b78,4,2,151.67,15.36
CA-8e311a19,a5cca719-9b65-451e-8451-de310c7dddab,4,4,75.96,54.28
AU-a2bcb99b,05143b8d-2776-4f5e-8e23-5ba02da2369e,3,1,62.16,5.72
AU-9db4dddc,6aaa7385-ee8c-4f89-a212-f88d939b1ca5,4,4,177.99,43.2
AU-7d42b5c6,e90bc3b9-ea7e-4346-b2f5-05519cfdb0c4,4,2,98.1,11.36
AU-f3dd62c5,9001b8cb-22f1-4bd7-a393-a5adb8f96d3c,3,4,147.81,26.0
AU-a1365de3,8de8f0b6-ed23-46df-8fdf-645f248663ef,4,3,72.78,37.41
CA-000df674,e2e12671-3afa-4a04-9f10-79958ce11317,2,1,86.4,11.64
CA-542fe4e2,7b0b3d06-3800-47fa-9bb4-25adc4b376cd,5,4,71.13,57.68
CA-54e68f36,bdca4f88-5be1-44e0-868a-3529f92f7cbf,3,5,54.56,14.4
US-ab1274ad,9b5f75c1-932b-47ce-b227-28babe400f50,2,2,196.13,21.22
IN-32521a8a,469cf956-6b74-4c5e-9c46-c411dcbd0826,2,1,69.09,6.32
IN-720c8794,26773b9d-dd3f-4fc3-9594-76490f2e2efe,4,2,165.26,12.6
IN-eabd82e0,9f7812fd-0ccd-44ed-a417-3bfae8439cdc,3,3,101.28,21.36
CA-b561b057,e02e7a94-f263-412f-9ba6-d7eb9a236d69,1,1,175.83,4.4
CA-396d371d,4b2f7a88-7025-4126-872c-6369676a5f7c,3,5,199.62,26.1
CA-d438d817,39ff38f1-2c42-46c7-8624-e19aa5546d15,1,4,118.3,18.2
CA-8fcc83f3,cb31ac3a-a6cd-495c-a5c8-821664a327a6,2,1,36.67,10.84
CA-3ecbf5a6,822e7de5-d3c5-4d61-bcfc-513998e20ed4,2,2,26.4,18.72
CA-1b8cb987,49fd5dba-30c1-4f44-88fe-e1dece47e37c,5,1,147.83,4.19
AU-0f002dd0,fe99be0b-59c8-492e-9f34-3db0c585b6a6,2,1,138.9,11.18
AU-1774ac5e,19505288-e575-443a-b1d9-2ede9fc18ab0,4,2,156.97,8.56
UK-30eb0d21,244c8dfd-e1ad-463e-b8d1-b19f07799866,2,5,61.82,27.0
UK-321bfad4,7f8783b7-d17d-4516-9f9f-5296468e94a9,3,4,83.11,43.64
US-9bcea6d3,58c0011b-4eb2-4991-8aa0-04dd8e3eea2d,1,4,124.7,25.48
AU-b733ddab,77936ef1-2ac8-4927-9e24-b94b8352c143,5,1,168.7,6.84
AU-95d52c01,26773b9d-dd3f-4fc3-9594-76490f2e2efe,4,1,49.94,6.3
CA-57195c76,fae988ad-7919-4caf-86c0-03c27fce0681,3,3,150.37,10.23
AU-455bccc3,0feee3a7-9eb6-4026-9141-ad4f327d11a3,1,5,50.4,18.7
AU-4b67bcb1,660cd769-b3a1-4dcf-9a7a-1736ea5453a8,1,4,111.54,58.28
AU-54365c1a,7735b121-269f-411a-8de7-423db08c7184,3,5,83.43,44.45
AU-780a8bd8,51f793a7-6da0-465f-8435-b8ceef266d52,2,5,78.39,56.95
AU-b63396d2,4aec82cb-7dfd-4e1b-ba7b-bf3545a713c8,4,5,177.92,25.95
IN-ab9cfe6a,dd2a4cab-8c33-4451-9c14-12e963a247d4,1,3,162.16,37.26
CA-5f308e2c,edd1632d-cbad-4499-98b2-70494bbada4b,1,1,81.19,9.13
CA-bb896d22,868da120-6e93-4cf1-b561-d950c0b84abc,3,4,36.53,49.8
CA-07d590b5,d72ba69f-5dcb-4d92-a596-0bc7b138a4f3,3,4,45.08,29.28
AU-b76a5242,b0990461-8f70-4f34-b96a-ff031e0e328d,3,3,10.28,29.61
IN-a951ae8f,4f82e6a0-eab0-4304-a97f-a6d28072a49d,1,4,87.82,20.92
AU-052bfe63,241f830c-0336-4926-95dd-f551b4b8a3a4,4,4,125.25,35.68
AU-1d5bad8d,7f32b6c4-55d0-4ef3-b5a8-e29df5e6b614,3,5,89.97,19.15
AU-a89bc892,cdff5b5f-5264-4178-abbb-6d58e4e67633,5,3,188.83,34.83
AU-17fb0db6,a6673825-b4c0-43a7-922a-13b5788c9b6d,2,5,43.25,37.7
AU-8cb25a15,6d05e731-c8b4-4525-894d-c73e54a5ff87,2,2,178.12,14.16
AU-75714393,56b7f51d-8e0e-451b-a06a-cee0060c5827,5,1,57.05,9.17
AU-1b93a86c,91e92397-c5c6-4191-a005-e6b02c8ab9a0,2,1,37.05,10.92
AU-166ffce0,54fa9e9f-2943-4671-aa6f-bc358c269665,4,5,100.23,61.3
US-06636d5d,fc933736-def9-4b30-80c5-bde10aaa145e,3,1,99.04,6.86
US-69ff3afb,85c977df-2b47-405e-a157-6f08747ca74e,3,1,39.57,5.67
UK-780ecba7,494d291d-1bdd-4f62-93fa-deb3224d34d9,2,1,133.86,8.82
UK-d65683b2,69b289bd-4349-4b5f-b68e-d44620969b6c,3,2,183.64,11.18
CA-ee8393da,63578ea7-8138-414b-85a8-c0721eee19d5,1,1,24.42,11.61
CA-9793bb1e,480d81c4-b135-46bf-8a65-60ca73cbd253,4,3,61.36,32.46
AU-3509895d,a66f535b-dfaa-44ac-b88a-68c31a5cc719,1,3,171.94,17.37
AU-fa0856e6,9ab67da3-cb5c-40a4-ad85-13fa51dbea97,4,2,148.99,12.26
AU-3a6d674a,b85e765b-a213-4df1-8ac5-6b520c1674d0,2,3,77.14,15.87
AU-88dd36d4,cc657f33-a9f5-4f53-8488-b3b757b7c69f,1,2,112.8,10.96
IN-9923dd2c,8607d359-25a6-4e56-8d0b-c3513c8dc75f,4,3,95.78,10.38
IN-0a3eb513,cbafed32-7f2f-4409-afe6-6b0e2383b3b9,5,5,189.09,41.75
IN-3afe928b,d9f6cd55-ebf6-4163-8db3-26ee1c62d2a4,4,5,136.55,72.85
CA-a975d61a,48835fdb-2af1-4396-941d-76a80666e8d1,4,5,63.98,58.65
CA-62e171b4,323e8d42-0eca-4e46-95bc-f070355e1057,2,2,121.79,29.98
CA-0e13b75c,dfea2b27-125a-4b8e-a48f-b64aa4510d18,5,1,17.13,6.23
US-530b9cbb,af5cae66-ad13-4fdf-99c4-5392c841e81d,4,2,73.97,7.38
US-fc749418,57840132-f74d-4884-8470-4e84827f72a6,2,2,137.11,18.16
US-2c73a603,9df12024-cbe9-469e-9261-522d75adf6cb,5,1,113.84,14.04
UK-cfe597be,c0ed6964-7a1d-453b-a754-03c3bd15a878,1,4,73.31,37.08
UK-49804601,734084b9-de48-4b2a-8a58-3a9acc306e2d,4,4,30.5,35.64
UK-23f33fde,f49ad764-0351-4b6c-b8ef-9be8b226995e,2,2,167.94,23.36
US-bd3631b4,5a9900bd-c687-4fe3-a6f3-f345560debd0,1,2,67.53,19.38
US-f3d3d02d,34485472-c071-4ca4-97df-bb25b2b85913,5,4,108.7,44.52
US-e1ea25f6,dbe3e868-45ef-42cc-825b-58760757c9dc,1,5,36.24,46.4
US-dd05be92,65306a3a-63ab-423d-8e18-d0f6e36bb68c,3,1,45.71,6.11
US-5a18a393,087e86e5-2a5e-49c4-a4d8-ee77ed2d55b3,4,1,137.52,4.61
US-97be49be,54fa9e9f-2943-4671-aa6f-bc358c269665,4,1,22.4,12.26
US-6db260bd,b9f30a14-79c8-41c9-a2b6-f73119c76d4d,3,4,83.4,16.24
CA-265dd83d,c397fe2a-8e33-453d-aa37-306b36446799,3,5,152.95,49.3
IN-a4a73663,92ea68a9-6628-44e1-9359-5dab3ce0fd9c,3,2,127.5,24.52
US-f630f62c,7d42f57f-bdf9-4624-bb5e-42893cf333c1,2,4,91.28,34.8
US-358716ad,154d3a21-4288-4755-82cc-fbd7e8cd639f,3,2,179.89,28.16
AU-72f17d19,c6c8d2c8-5e50-434d-a587-7bede5d5991f,1,2,122.96,14.08
AU-2a408bcd,154e30f6-cfb0-484b-9ba9-db44c6adecfc,3,4,161.26,28.68
AU-40896521,d798acba-049f-4a18-b25d-6c8c76070194,4,2,98.84,4.7
AU-7f9e59a3,8ac45512-40c9-4f11-acbf-db7b0ab7b13a,4,2,95.18,13.68
IN-e743d392,6f36c155-7f05-4464-8853-b96dc6bb3f6a,2,4,30.83,16.56
US-32266974,ebb91ea6-297a-4b65-8361-b0f6bedf2e15,2,4,75.84,10.16
UK-919972f3,9b8929df-3631-4e4d-bed0-7242644ede05,4,3,196.02,31.14
UK-f2371734,ae723d43-1a80-4ab1-9d3a-667a5425aecc,2,4,137.04,30.64
UK-18df7878,aef3896f-8148-4e6f-8981-bdfe689c9364,3,3,91.57,11.58
UK-b99758d8,a66f535b-dfaa-44ac-b88a-68c31a5cc719,1,3,133.95,17.37
UK-52c67575,3102e3e5-267a-4a2f-be9c-9e8225b68211,4,3,146.39,35.52
IN-ac5e6bff,660cd769-b3a1-4dcf-9a7a-1736ea5453a8,1,2,73.7,29.14
IN-a3c16b7e,b68b741e-2df4-47ea-8be1-142408d707bd,3,4,94.59,19.96
IN-ab5d27cd,6ee95125-e39f-4c03-8655-4379a7ab37ed,4,5,90.52,15.25
CA-d50a9f1a,a0e6a01d-fafe-4c32-93c0-66215bcad7bc,5,3,115.61,44.22
CA-961c946b,621fe8e1-fd50-4fdb-9086-906228218bbe,5,4,185.1,12.64
CA-df840bfb,14b63453-6f66-42ee-bd60-24b31b833437,5,1,152.28,10.98
AU-980d1b08,140fe49d-a5ce-47aa-8fc5-397c6ca1471e,1,5,131.19,56.6
AU-d8e8ea9f,85fb22b2-f8c2-4731-9663-bec049801ff6,2,2,153.16,28.52
IN-1af0aeaa,14b63453-6f66-42ee-bd60-24b31b833437,5,2,76.38,21.96
AU-42973e29,fa105d2d-29dc-4e5b-9fe7-a62f55667dc5,5,1,191.09,13.59
AU-65f22816,850c9c1a-baab-4463-ab8f-f4302ac63748,5,2,89.59,5.22
UK-b4471e8a,5f364aa8-46c1-4e0c-a543-f9e4234b2861,5,3,117.46,20.79
UK-332f1674,8b543a60-8f0c-478f-aad7-de7a0dc4e8e9,2,2,128.33,25.84
UK-12b351ed,dfea2b27-125a-4b8e-a48f-b64aa4510d18,5,3,36.79,18.69
IN-ab647ee7,5d2ec1d2-831d-45c6-a923-df686fa83140,4,5,98.79,14.55
CA-aafc5950,4dd965be-f5bd-41d6-959b-e1e18a2cded9,4,5,110.9,19.65
US-4fe26765,98be96bf-586a-4362-bb43-457acc03ebd4,5,2,182.1,13.94
US-ccf32b6f,e6e4c3f7-96eb-44ac-bf0e-ae48186aa313,3,1,114.85,2.38
US-ebba79ca,2a00382e-2e33-459d-b77a-c4a66565f2ed,2,3,76.66,26.46
CA-66bb06c8,edd1632d-cbad-4499-98b2-70494bbada4b,1,4,178.58,36.52
CA-39085882,9fd0f051-e70f-47e4-bb46-6d7326930235,2,1,109.67,12.54
AU-d9ff9a84,4017d4a2-d8f6-4c3d-939b-30ed35c98441,2,1,104.29,3.5
UK-5e5f37e5,1aaa08b6-50e8-47f5-ac6b-5c83c9451608,1,1,105.87,4.25
UK-6446db36,59bfc7e9-c011-4b6b-8db9-a44319124de3,3,1,194.67,6.07
UK-15c16a1c,49fd5dba-30c1-4f44-88fe-e1dece47e37c,5,1,196.16,4.19
UK-58223a62,c8072191-97a2-4d79-ba61-85d4901c712c,4,1,123.72,6.18
UK-feadfabd,27592075-c05c-4b3c-9627-46dc2033b507,3,2,123.05,29.88
UK-2c2493c5,937b3b28-2a7d-4f59-a4c6-a81be973b099,5,2,13.39,11.8
IN-200c6e46,609301c4-0d75-4e34-9c64-bdfe7e24f039,2,5,162.61,55.95
IN-66fd7b12,2d2601af-d652-40d0-a604-e26a1405f2e0,3,1,80.01,8.49
AU-da9fa1fc,c6c8d2c8-5e50-434d-a587-7bede5d5991f,1,5,60.62,35.2
AU-aecd6116,fecd4c36-a92a-482f-b52b-d0821c6773d9,2,1,75.0,3.6
US-9cf30727,c6bff8a7-946b-40a1-a993-428624ea32d7,1,1,132.49,9.28
UK-6b9162c5,935e3a85-2fa5-4518-9a76-c66851774215,3,5,62.53,62.8
UK-0a0c5337,7f7d34ee-b220-4993-a049-b645edcd2676,3,4,178.91,41.8
UK-71b8b3d0,670475be-3ade-48f9-9543-03eb3d2e63f7,4,1,82.01,10.98
UK-8ffed97b,cdc523f3-77dd-4f62-976f-28674dfcbbbb,3,1,26.39,2.79
UK-674f265e,398cbcd4-cdde-4580-b56e-08bc7510011e,3,1,53.91,13.51
UK-8a51bffc,e279a7db-26c0-4dfa-b4be-912a41081db5,3,5,192.12,71.75
AU-8d2ca1ec,873bbef3-2792-4ae6-b7da-eca3b34266c5,4,5,127.29,72.05
AU-ec010b14,34a50125-9f31-41f1-b03f-f48e873791c8,2,5,98.34,73.25
AU-b890f924,ec9a4cbc-bfae-449f-869e-930d29e1fed2,3,3,42.05,27.36
IN-309e2368,c8cfc3d6-83c1-4533-9802-325f8ab4bc2a,5,5,52.04,12.65
IN-4b2510cf,fdede83b-c604-46b8-8cbd-9f5880a86e84,3,5,73.27,34.4
IN-0e3ab2ab,0f152ac6-206a-4aab-b575-27696c6a524e,5,5,64.03,74.35
AU-a4a65448,5a9900bd-c687-4fe3-a6f3-f345560debd0,1,1,118.73,9.69
CA-a9fc16db,05e91e80-07a7-4251-b7cf-cce71b5b911d,4,5,160.13,14.05
CA-a2a48f80,f51ab4a4-bbb0-449e-9756-eb15eaae8219,5,5,184.9,21.45
CA-d28af218,4fb12cb6-1b30-4dd2-9388-3e3be0639cdb,2,3,47.33,35.7
UK-70d92922,69b289bd-4349-4b5f-b68e-d44620969b6c,3,1,103.15,5.59
UK-ea72ea34,7a3bdc56-8526-4fdb-a9a9-5c3c13a1c61f,3,4,94.28,24.08
IN-bd7a32bc,bdca4f88-5be1-44e0-868a-3529f92f7cbf,3,3,99.62,8.64
IN-96f412d0,444745a1-595a-4c82-b023-b987a37774a5,5,3,91.37,28.14
IN-4e9cb9ff,7ca8fc9e-1e0f-4f93-94f7-be43e4b39169,5,1,137.31,13.62
AU-4545ef29,7b4d5a08-16b7-4172-93e6-658864d32421,4,2,163.4,17.4
AU-8b88152e,699565a7-d711-4bdc-9a7d-98848f698d9f,3,1,42.32,3.05
CA-4bed8c7e,f51c6142-6149-4df1-913f-b5c6b2404730,5,1,103.31,7.37
CA-8ec2290f,985fad9b-6209-4253-9845-127b3062aea9,4,3,192.11,33.93
AU-f6f8ddc3,43670305-2191-4796-9d89-bf123b1d018b,3,4,98.35,11.56
AU-f3f0a8d6,36ec04c7-6797-46c7-a8f9-c8e0d7c4db9b,1,3,33.94,12.33
US-556918b6,73c9b971-ec96-448c-8e74-53d069837ed0,4,2,166.68,15.32
US-7df9a724,cc657f33-a9f5-4f53-8488-b3b757b7c69f,1,5,151.46,27.4
US-6a436b03,0751e74e-deb7-48d7-a819-15e07c04b893,1,4,172.72,28.8
CA-a1a99805,f9a4fd0b-acc9-4a80-939e-31c87681e79d,4,2,152.61,25.78
IN-65c8d8f8,29d28fc5-5149-4c9f-ab6e-7a561a1176c9,3,2,176.81,15.4
IN-13da2577,398cbcd4-cdde-4580-b56e-08bc7510011e,3,4,64.37,54.04
AU-e090bd3f,c6563e5f-feab-4ae3-9d96-5ba7307fc406,5,5,11.31,64.6
IN-5fa6c183,2a00382e-2e33-459d-b77a-c4a66565f2ed,2,3,163.45,26.46
IN-9b04adb3,fd2a2bd8-adc7-4cd1-817c-9a6cdd8546f7,4,2,122.16,18.36
UK-416da9be,34485472-c071-4ca4-97df-bb25b2b85913,5,5,84.08,55.65
CA-2fe64516,2ce01923-fb90-48f5-a506-371f11f6402e,1,1,173.28,13.26
CA-89caaa75,333b8d78-ce18-4e75-b091-fb1ce6bbec54,3,5,49.0,64.35
CA-b8a6bb1e,921176b8-a53c-4e73-bde5-344e80731f40,4,4,131.11,18.2
AU-1773eef6,b14a6905-b13f-477e-96a8-673adeda67af,5,1,159.99,9.35
US-9740a68e,4251f562-bf3a-492b-ace8-f3b6699de81e,1,2,196.84,12.36
US-ed9e709b,15403dee-ab0f-491d-a936-8cd66aa35eb8,4,1,161.8,13.45
AU-0d3182ce,8d8571b4-5023-43a4-8e65-97b7d69c2736,1,5,65.3,58.35
CA-8ec93b8c,f97d00b7-aff0-46ec-876d-cb4cab3b803e,1,4,33.18,14.76
CA-4aa5536f,5a20caa1-1c57-4c01-aade-5e918b49a781,5,3,199.98,25.17
CA-99b2041d,65ba88d0-2e69-4617-ad4e-16980522ccb7,1,1,131.71,3.4
UK-6861f554,25f219b7-575e-473c-9ae1-1e0a011e9067,3,2,41.0,29.48
UK-2d32be9e,d10edc1d-75bc-4355-9752-db993812da27,3,2,11.23,27.52
UK-b7855297,63201044-b47d-4c56-8d8b-af52fc40f055,4,5,141.49,14.3
AU-7a1907a6,2e2e9784-da42-49da-9370-b57327e6d0e2,2,5,22.95,38.05
AU-6b406662,bb138bc7-89c7-4ef0-9255-ce16905c710a,1,1,51.31,11.39
AU-fde01b5d,8e5b3080-2a75-419c-bbb2-7fc38f0727cb,3,4,115.09,19.96
